what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415251977333
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415252036833
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415252042601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415252057080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415252070313
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.add.unimplemented.constructors",1415252070404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415252073893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415252076151
error,log,,,"Core exception while retrieving the content description",1415252078913
error,log,,,"Core exception while retrieving the content description",1415252078916
error,log,,,"Core exception while retrieving the content description",1415252078923
error,log,,,"Core exception while retrieving the content description",1415252078928
error,log,,,"Core exception while retrieving the content description",1415252078932
error,log,,,"Core exception while retrieving the content description",1415252078940
error,log,,,"Core exception while retrieving the content description",1415252078945
error,log,,,"Core exception while retrieving the content description",1415252078954
error,log,,,"Core exception while retrieving the content description",1415252078957
error,log,,,"Core exception while retrieving the content description",1415252078961
error,log,,,"Core exception while retrieving the content description",1415252079060
error,log,,,"Core exception while retrieving the content description",1415252079065
error,log,,,"Core exception while retrieving the content description",1415252079069
error,log,,,"Core exception while retrieving the content description",1415252079073
error,log,,,"Core exception while retrieving the content description",1415252079077
error,log,,,"Core exception while retrieving the content description",1415252079081
error,log,,,"Core exception while retrieving the content description",1415252079084
error,log,,,"Core exception while retrieving the content description",1415252079089
error,log,,,"Core exception while retrieving the content description",1415252079093
error,log,,,"Core exception while retrieving the content description",1415252079097
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415252082163
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415252082843
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415252082844
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415252083788
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415252086287
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415252133330
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415252138883
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415252154148
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415252160740
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1415252219774
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1415252220763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1415252221510
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1415252222204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415252223471
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1415252226908
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1415252227186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415252227907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1415252228347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415252231915
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1415252233673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415252233996
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1415252238775
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1415252238970
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1415252239120
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1415252239259
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1415252239408
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1415252239541
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1415252241175
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1415252241607
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1415252241776
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1415252243284
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1415252268357
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1415252272771
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1415252273413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1415252274109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415252276402
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1415252281567
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1415252284323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415252288707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415252291819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415252299877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415252311758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415252313147
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1415252323696
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1415252323864
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1415252324016
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1415252325035
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1415252325272
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1415252325432
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1415252325592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415252326561
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1415252327743
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1415252328072
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1415252328315
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1415252328535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415252331143
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1415252331446
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1415252331747
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1415252332305
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1415252332552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415252334629
error,log,,,"Core exception while retrieving the content description",1415252336983
error,log,,,"Core exception while retrieving the content description",1415252336987
error,log,,,"Core exception while retrieving the content description",1415252336994
error,log,,,"Core exception while retrieving the content description",1415252336998
error,log,,,"Core exception while retrieving the content description",1415252337002
error,log,,,"Core exception while retrieving the content description",1415252337008
error,log,,,"Core exception while retrieving the content description",1415252337012
error,log,,,"Core exception while retrieving the content description",1415252337019
error,log,,,"Core exception while retrieving the content description",1415252337022
error,log,,,"Core exception while retrieving the content description",1415252337026
error,log,,,"Core exception while retrieving the content description",1415252337092
error,log,,,"Core exception while retrieving the content description",1415252337095
error,log,,,"Core exception while retrieving the content description",1415252337100
error,log,,,"Core exception while retrieving the content description",1415252337103
error,log,,,"Core exception while retrieving the content description",1415252337107
error,log,,,"Core exception while retrieving the content description",1415252337112
error,log,,,"Core exception while retrieving the content description",1415252337116
error,log,,,"Core exception while retrieving the content description",1415252337121
error,log,,,"Core exception while retrieving the content description",1415252337124
error,log,,,"Core exception while retrieving the content description",1415252337128
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1415252337371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415252344921
error,log,,,"Core exception while retrieving the content description",1415252347179
error,log,,,"Core exception while retrieving the content description",1415252347182
error,log,,,"Core exception while retrieving the content description",1415252347189
error,log,,,"Core exception while retrieving the content description",1415252347192
error,log,,,"Core exception while retrieving the content description",1415252347196
error,log,,,"Core exception while retrieving the content description",1415252347205
error,log,,,"Core exception while retrieving the content description",1415252347210
error,log,,,"Core exception while retrieving the content description",1415252347221
error,log,,,"Core exception while retrieving the content description",1415252347227
error,log,,,"Core exception while retrieving the content description",1415252347231
error,log,,,"Core exception while retrieving the content description",1415252347313
error,log,,,"Core exception while retrieving the content description",1415252347318
error,log,,,"Core exception while retrieving the content description",1415252347342
error,log,,,"Core exception while retrieving the content description",1415252347347
error,log,,,"Core exception while retrieving the content description",1415252347351
error,log,,,"Core exception while retrieving the content description",1415252347356
error,log,,,"Core exception while retrieving the content description",1415252347360
error,log,,,"Core exception while retrieving the content description",1415252347365
error,log,,,"Core exception while retrieving the content description",1415252347368
error,log,,,"Core exception while retrieving the content description",1415252347373
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415252348699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415252350826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415252353624
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415252353730
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.navigate.open.type",1415252353818
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415252360964
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415252490294
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1415252492745
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1415252499355
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1415252500556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415252500929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415252501194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415252503320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415252923115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415253119592
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415253158132
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1415253158623
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1415253158877
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415253177871
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415253195974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415253197536
error,log,,,"Core exception while retrieving the content description",1415253200531
error,log,,,"Core exception while retrieving the content description",1415253200535
error,log,,,"Core exception while retrieving the content description",1415253200542
error,log,,,"Core exception while retrieving the content description",1415253200547
error,log,,,"Core exception while retrieving the content description",1415253200550
error,log,,,"Core exception while retrieving the content description",1415253200557
error,log,,,"Core exception while retrieving the content description",1415253200561
error,log,,,"Core exception while retrieving the content description",1415253200572
error,log,,,"Core exception while retrieving the content description",1415253200576
error,log,,,"Core exception while retrieving the content description",1415253200581
error,log,,,"Core exception while retrieving the content description",1415253200665
error,log,,,"Core exception while retrieving the content description",1415253200669
error,log,,,"Core exception while retrieving the content description",1415253200674
error,log,,,"Core exception while retrieving the content description",1415253200681
error,log,,,"Core exception while retrieving the content description",1415253200685
error,log,,,"Core exception while retrieving the content description",1415253200691
error,log,,,"Core exception while retrieving the content description",1415253200695
error,log,,,"Core exception while retrieving the content description",1415253200701
error,log,,,"Core exception while retrieving the content description",1415253200706
error,log,,,"Core exception while retrieving the content description",1415253200710
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415253227062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415253233344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415253236509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415253236568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415253237786
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415253237799
error,log,,,"Core exception while retrieving the content description",1415253238907
error,log,,,"Core exception while retrieving the content description",1415253238911
error,log,,,"Core exception while retrieving the content description",1415253238918
error,log,,,"Core exception while retrieving the content description",1415253238921
error,log,,,"Core exception while retrieving the content description",1415253238925
error,log,,,"Core exception while retrieving the content description",1415253238932
error,log,,,"Core exception while retrieving the content description",1415253238935
error,log,,,"Core exception while retrieving the content description",1415253238941
error,log,,,"Core exception while retrieving the content description",1415253238945
error,log,,,"Core exception while retrieving the content description",1415253238948
error,log,,,"Core exception while retrieving the content description",1415253239018
error,log,,,"Core exception while retrieving the content description",1415253239022
error,log,,,"Core exception while retrieving the content description",1415253239028
error,log,,,"Core exception while retrieving the content description",1415253239033
error,log,,,"Core exception while retrieving the content description",1415253239037
error,log,,,"Core exception while retrieving the content description",1415253239043
error,log,,,"Core exception while retrieving the content description",1415253239047
error,log,,,"Core exception while retrieving the content description",1415253239052
error,log,,,"Core exception while retrieving the content description",1415253239065
error,log,,,"Core exception while retrieving the content description",1415253239068
error,log,,,"Core exception while retrieving the content description",1415253242158
error,log,,,"Core exception while retrieving the content description",1415253242161
error,log,,,"Core exception while retrieving the content description",1415253242169
error,log,,,"Core exception while retrieving the content description",1415253242173
error,log,,,"Core exception while retrieving the content description",1415253242177
error,log,,,"Core exception while retrieving the content description",1415253242185
error,log,,,"Core exception while retrieving the content description",1415253242189
error,log,,,"Core exception while retrieving the content description",1415253242217
error,log,,,"Core exception while retrieving the content description",1415253242221
error,log,,,"Core exception while retrieving the content description",1415253242225
error,log,,,"Core exception while retrieving the content description",1415253242400
error,log,,,"Core exception while retrieving the content description",1415253242404
error,log,,,"Core exception while retrieving the content description",1415253242408
error,log,,,"Core exception while retrieving the content description",1415253242413
error,log,,,"Core exception while retrieving the content description",1415253242417
error,log,,,"Core exception while retrieving the content description",1415253242423
error,log,,,"Core exception while retrieving the content description",1415253242447
error,log,,,"Core exception while retrieving the content description",1415253242453
error,log,,,"Core exception while retrieving the content description",1415253242457
error,log,,,"Core exception while retrieving the content description",1415253242481
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415253254953
