what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415254308448
error,log,,,"Core exception while retrieving the content description",1415254309150
error,log,,,"Core exception while retrieving the content description",1415254309153
error,log,,,"Core exception while retrieving the content description",1415254309161
error,log,,,"Core exception while retrieving the content description",1415254309166
error,log,,,"Core exception while retrieving the content description",1415254309170
error,log,,,"Core exception while retrieving the content description",1415254309202
error,log,,,"Core exception while retrieving the content description",1415254309207
error,log,,,"Core exception while retrieving the content description",1415254309217
error,log,,,"Core exception while retrieving the content description",1415254309223
error,log,,,"Core exception while retrieving the content description",1415254309228
error,log,,,"Core exception while retrieving the content description",1415254309262
error,log,,,"Core exception while retrieving the content description",1415254309266
error,log,,,"Core exception while retrieving the content description",1415254309271
error,log,,,"Core exception while retrieving the content description",1415254309276
error,log,,,"Core exception while retrieving the content description",1415254309279
error,log,,,"Core exception while retrieving the content description",1415254309308
error,log,,,"Core exception while retrieving the content description",1415254309313
error,log,,,"Core exception while retrieving the content description",1415254309317
error,log,,,"Core exception while retrieving the content description",1415254309321
error,log,,,"Core exception while retrieving the content description",1415254309325
error,log,,,"Core exception while retrieving the content description",1415254309346
error,log,,,"Core exception while retrieving the content description",1415254309350
error,log,,,"Core exception while retrieving the content description",1415254309355
error,log,,,"Core exception while retrieving the content description",1415254309359
error,log,,,"Core exception while retrieving the content description",1415254309362
error,log,,,"Core exception while retrieving the content description",1415254309368
error,log,,,"Core exception while retrieving the content description",1415254309372
error,log,,,"Core exception while retrieving the content description",1415254309398
error,log,,,"Core exception while retrieving the content description",1415254309401
error,log,,,"Core exception while retrieving the content description",1415254309404
error,log,,,"Core exception while retrieving the content description",1415254311265
error,log,,,"Core exception while retrieving the content description",1415254311269
error,log,,,"Core exception while retrieving the content description",1415254311277
error,log,,,"Core exception while retrieving the content description",1415254311280
error,log,,,"Core exception while retrieving the content description",1415254311283
error,log,,,"Core exception while retrieving the content description",1415254311290
error,log,,,"Core exception while retrieving the content description",1415254311294
error,log,,,"Core exception while retrieving the content description",1415254311304
error,log,,,"Core exception while retrieving the content description",1415254311309
error,log,,,"Core exception while retrieving the content description",1415254311313
error,log,,,"Core exception while retrieving the content description",1415254311342
error,log,,,"Core exception while retrieving the content description",1415254311346
error,log,,,"Core exception while retrieving the content description",1415254311350
error,log,,,"Core exception while retrieving the content description",1415254311354
error,log,,,"Core exception while retrieving the content description",1415254311358
error,log,,,"Core exception while retrieving the content description",1415254311406
error,log,,,"Core exception while retrieving the content description",1415254311414
error,log,,,"Core exception while retrieving the content description",1415254311419
error,log,,,"Core exception while retrieving the content description",1415254311423
error,log,,,"Core exception while retrieving the content description",1415254311427
error,log,,,"Core exception while retrieving the content description",1415254311447
error,log,,,"Core exception while retrieving the content description",1415254311450
error,log,,,"Core exception while retrieving the content description",1415254311454
error,log,,,"Core exception while retrieving the content description",1415254311458
error,log,,,"Core exception while retrieving the content description",1415254311462
error,log,,,"Core exception while retrieving the content description",1415254311467
error,log,,,"Core exception while retrieving the content description",1415254311471
error,log,,,"Core exception while retrieving the content description",1415254311476
error,log,,,"Core exception while retrieving the content description",1415254311481
error,log,,,"Core exception while retrieving the content description",1415254311485
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415254326090
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415254326190
error,log,,,"Core exception while retrieving the content description",1415254326369
error,log,,,"Core exception while retrieving the content description",1415254326375
error,log,,,"Core exception while retrieving the content description",1415254326382
error,log,,,"Core exception while retrieving the content description",1415254326385
error,log,,,"Core exception while retrieving the content description",1415254326388
error,log,,,"Core exception while retrieving the content description",1415254326395
error,log,,,"Core exception while retrieving the content description",1415254326399
error,log,,,"Core exception while retrieving the content description",1415254326405
error,log,,,"Core exception while retrieving the content description",1415254326409
error,log,,,"Core exception while retrieving the content description",1415254326412
error,log,,,"Core exception while retrieving the content description",1415254326457
error,log,,,"Core exception while retrieving the content description",1415254326461
error,log,,,"Core exception while retrieving the content description",1415254326466
error,log,,,"Core exception while retrieving the content description",1415254326471
error,log,,,"Core exception while retrieving the content description",1415254326474
error,log,,,"Core exception while retrieving the content description",1415254326503
error,log,,,"Core exception while retrieving the content description",1415254326508
error,log,,,"Core exception while retrieving the content description",1415254326513
error,log,,,"Core exception while retrieving the content description",1415254326516
error,log,,,"Core exception while retrieving the content description",1415254326521
error,log,,,"Core exception while retrieving the content description",1415254326540
error,log,,,"Core exception while retrieving the content description",1415254326545
error,log,,,"Core exception while retrieving the content description",1415254326550
error,log,,,"Core exception while retrieving the content description",1415254326569
error,log,,,"Core exception while retrieving the content description",1415254326575
error,log,,,"Core exception while retrieving the content description",1415254326583
error,log,,,"Core exception while retrieving the content description",1415254326590
error,log,,,"Core exception while retrieving the content description",1415254326649
error,log,,,"Core exception while retrieving the content description",1415254326654
error,log,,,"Core exception while retrieving the content description",1415254326658
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415254353566
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415254358479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415254384097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415254389920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415254391739
error,log,,,"Core exception while retrieving the content description",1415254393493
error,log,,,"Core exception while retrieving the content description",1415254393497
error,log,,,"Core exception while retrieving the content description",1415254393503
error,log,,,"Core exception while retrieving the content description",1415254393506
error,log,,,"Core exception while retrieving the content description",1415254393510
error,log,,,"Core exception while retrieving the content description",1415254393517
error,log,,,"Core exception while retrieving the content description",1415254393520
error,log,,,"Core exception while retrieving the content description",1415254393529
error,log,,,"Core exception while retrieving the content description",1415254393533
error,log,,,"Core exception while retrieving the content description",1415254393537
error,log,,,"Core exception while retrieving the content description",1415254393566
error,log,,,"Core exception while retrieving the content description",1415254393570
error,log,,,"Core exception while retrieving the content description",1415254393575
error,log,,,"Core exception while retrieving the content description",1415254393579
error,log,,,"Core exception while retrieving the content description",1415254393582
error,log,,,"Core exception while retrieving the content description",1415254393604
error,log,,,"Core exception while retrieving the content description",1415254393608
error,log,,,"Core exception while retrieving the content description",1415254393612
error,log,,,"Core exception while retrieving the content description",1415254393616
error,log,,,"Core exception while retrieving the content description",1415254393621
error,log,,,"Core exception while retrieving the content description",1415254393637
error,log,,,"Core exception while retrieving the content description",1415254393641
error,log,,,"Core exception while retrieving the content description",1415254393645
error,log,,,"Core exception while retrieving the content description",1415254393649
error,log,,,"Core exception while retrieving the content description",1415254393653
error,log,,,"Core exception while retrieving the content description",1415254393658
error,log,,,"Core exception while retrieving the content description",1415254393662
error,log,,,"Core exception while retrieving the content description",1415254393666
error,log,,,"Core exception while retrieving the content description",1415254393670
error,log,,,"Core exception while retrieving the content description",1415254393673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415254397525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415254404821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415254406464
error,log,,,"Core exception while retrieving the content description",1415254408721
error,log,,,"Core exception while retrieving the content description",1415254408728
