what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415532225721
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415532255238
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415532277087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532496712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532521160
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415532522900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1415532526436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532526769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532528474
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415532565262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532570072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1415532570128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532597081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532607120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532609666
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415532613501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1415532616348
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415532619940
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415532626582
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415532626809
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415532626861
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415532636893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532644852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532646338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532646398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532647970
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415532647985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532649849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532651050
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415532651093
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415532652468
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415532652644
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415532656050
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415532658073
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415532658189
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415532658973
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415532659101
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415532661766
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415532663922
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415532665747
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415532665822
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415532669600
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415532670799
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415532693528
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1415532701986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415532710411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415532712011
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415532717266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532721387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532723397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532723458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532724339
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415532724350
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415532739090
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415532739200
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415532755611
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415532759538
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415532878530
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415532879949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532881346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1415532881410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532915531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415532956201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415533400837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415533451217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415533569237
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415533570623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415533597032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415533723929
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415533725080
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415533733508
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415533733590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415533744228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415533748417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415533828521
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415533832698
opened,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415533832962
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415533833019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415533856393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415533863221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415533889286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415533891569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415533892511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415533892827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415533902318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415533904241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415533911063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415533913199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534044848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534046764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1415534046810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415534053250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534058590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415534060569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534063027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534086255
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415534089557
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415534096313
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415534115840
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415534117877
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415534119468
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415534119468
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415534120653
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415534122982
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415534122982
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415534132873
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415534133040
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1415534143713
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1415534145973
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1415534151692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415534154587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415534157939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415534159987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415534160957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534163444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534172842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415534175206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415534176458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534178346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534201440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415534213252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534215399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534222811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415534273052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534275538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534286408
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415534294099
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415534294272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415534312080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534313343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534333135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534334281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534340144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534340794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534358870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415534380232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415534381625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534388411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534409856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534410306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534458317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415534473432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415534477618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415534478389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534479801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534487379
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415534491449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534494122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415534499980
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415534501134
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415534501927
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415534524962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415534543339
