what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415028307337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028308916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028328111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028343561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028360181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415028385932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415028387612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415028389291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028390277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028395665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415028397650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415028399286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415028400730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415028402288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415028403462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028404441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028416249
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415028424013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415028435738
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415028437122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028439641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028440374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028440439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028441695
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415028441707
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415028456330
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415028456403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028463055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028507484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028508409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028511463
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415028514767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415028559753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415028563841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415028577722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415028582739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415028588499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415028589093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415028597142
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415028599760
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415028601103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415028604936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415028607485
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415028608411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028610879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028611610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028611671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028612678
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415028612688
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415028615361
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415028615982
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415028616525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028619568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028621754
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415028628326
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415028628380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028630495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028647068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028650106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028650927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028651471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028652266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028656727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028657445
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415028660460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415028675302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415028676276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415028682252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415028688685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028697064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028697743
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415028706000
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415028708164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028710337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028711041
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415028711104
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415028711266
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415028711329
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415028731667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028741568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028742417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028746103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028746962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028747784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028748646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028750431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028751787
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415028753977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1415028762456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415028770666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415028771792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028772777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028782444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415028788896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415028790496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028793026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028798981
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415028804449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415028816332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415028817677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415028823452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415028823810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415028824010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415028824362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415028858396
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415028860729
opened,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415028863204
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415028863326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415028877566
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415028878939
closed,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415028878940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415028885426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415028907339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028909672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028913568
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415028914957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028917223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028917917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028917973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028918959
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415028918973
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415028933548
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415028933631
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415028938829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028942392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028952383
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415028954488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1415028963077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415028981034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415028982240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028984393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415028993656
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415028995725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415029012045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415029014732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415029022816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415029024106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029027234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029028121
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415029029179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029031463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029032133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029032186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029033054
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415029033064
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029038199
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029038821
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029047500
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029047566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029053729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029076382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029076720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029082237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029085225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029087531
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415029103967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029107226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029108116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029108521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029109887
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415029115568
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415029141110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415029151178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415029158356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415029175382
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415029176448
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415029185379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029187564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029188280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029188355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029189350
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415029189360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029200630
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029204783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029204845
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029204890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029230577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029231394
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415029233090
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029234811
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029236138
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029237373
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029237373
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415029238479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415029249165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415029254256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415029255900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029266411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029274976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415029309704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415029312914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415029318642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029320172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029329987
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415029334383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415029346958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415029349238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415029360777
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415029362605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029365642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029366560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029366626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029367461
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415029367472
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415029369988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029374811
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029383906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415029383972
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415029384012
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1415029405302
