what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1415251624346
error,log,,,"Core exception while retrieving the content description",1415251624350
error,log,,,"Core exception while retrieving the content description",1415251624354
error,log,,,"Core exception while retrieving the content description",1415251626883
error,log,,,"Core exception while retrieving the content description",1415251626888
error,log,,,"Core exception while retrieving the content description",1415251626898
error,log,,,"Core exception while retrieving the content description",1415251626902
error,log,,,"Core exception while retrieving the content description",1415251626906
error,log,,,"Core exception while retrieving the content description",1415251626915
error,log,,,"Core exception while retrieving the content description",1415251626919
error,log,,,"Core exception while retrieving the content description",1415251626926
error,log,,,"Core exception while retrieving the content description",1415251626930
error,log,,,"Core exception while retrieving the content description",1415251626939
error,log,,,"Core exception while retrieving the content description",1415251627052
error,log,,,"Core exception while retrieving the content description",1415251627056
error,log,,,"Core exception while retrieving the content description",1415251627061
error,log,,,"Core exception while retrieving the content description",1415251627069
error,log,,,"Core exception while retrieving the content description",1415251627074
error,log,,,"Core exception while retrieving the content description",1415251627080
error,log,,,"Core exception while retrieving the content description",1415251627085
error,log,,,"Core exception while retrieving the content description",1415251627092
error,log,,,"Core exception while retrieving the content description",1415251627096
error,log,,,"Core exception while retrieving the content description",1415251627101
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415251640716
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415251640787
error,log,,,"Core exception while retrieving the content description",1415251641098
error,log,,,"Core exception while retrieving the content description",1415251641102
error,log,,,"Core exception while retrieving the content description",1415251641110
error,log,,,"Core exception while retrieving the content description",1415251641114
error,log,,,"Core exception while retrieving the content description",1415251641118
error,log,,,"Core exception while retrieving the content description",1415251641126
error,log,,,"Core exception while retrieving the content description",1415251641130
error,log,,,"Core exception while retrieving the content description",1415251641138
error,log,,,"Core exception while retrieving the content description",1415251641142
error,log,,,"Core exception while retrieving the content description",1415251641156
error,log,,,"Core exception while retrieving the content description",1415251641243
error,log,,,"Core exception while retrieving the content description",1415251641247
error,log,,,"Core exception while retrieving the content description",1415251641252
error,log,,,"Core exception while retrieving the content description",1415251641256
error,log,,,"Core exception while retrieving the content description",1415251641260
error,log,,,"Core exception while retrieving the content description",1415251641265
error,log,,,"Core exception while retrieving the content description",1415251641269
error,log,,,"Core exception while retrieving the content description",1415251641286
error,log,,,"Core exception while retrieving the content description",1415251641291
error,log,,,"Core exception while retrieving the content description",1415251641317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415251642644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415251687612
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415251689405
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415251695660
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415251704020
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415251719254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415251743263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415251751197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415251752503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415251759454
error,log,,,"Core exception while retrieving the content description",1415251761560
error,log,,,"Core exception while retrieving the content description",1415251761565
error,log,,,"Core exception while retrieving the content description",1415251761572
error,log,,,"Core exception while retrieving the content description",1415251761576
error,log,,,"Core exception while retrieving the content description",1415251761580
error,log,,,"Core exception while retrieving the content description",1415251761587
error,log,,,"Core exception while retrieving the content description",1415251761591
error,log,,,"Core exception while retrieving the content description",1415251761598
error,log,,,"Core exception while retrieving the content description",1415251761601
error,log,,,"Core exception while retrieving the content description",1415251761604
error,log,,,"Core exception while retrieving the content description",1415251761686
error,log,,,"Core exception while retrieving the content description",1415251761689
error,log,,,"Core exception while retrieving the content description",1415251761694
error,log,,,"Core exception while retrieving the content description",1415251761698
error,log,,,"Core exception while retrieving the content description",1415251761702
error,log,,,"Core exception while retrieving the content description",1415251761707
error,log,,,"Core exception while retrieving the content description",1415251761712
error,log,,,"Core exception while retrieving the content description",1415251761717
error,log,,,"Core exception while retrieving the content description",1415251761723
error,log,,,"Core exception while retrieving the content description",1415251761728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415251764078
error,log,,,"Core exception while retrieving the content description",1415251766164
error,log,,,"Core exception while retrieving the content description",1415251766168
error,log,,,"Core exception while retrieving the content description",1415251766176
error,log,,,"Core exception while retrieving the content description",1415251766180
error,log,,,"Core exception while retrieving the content description",1415251766186
error,log,,,"Core exception while retrieving the content description",1415251766194
error,log,,,"Core exception while retrieving the content description",1415251766198
error,log,,,"Core exception while retrieving the content description",1415251766207
error,log,,,"Core exception while retrieving the content description",1415251766212
error,log,,,"Core exception while retrieving the content description",1415251766216
error,log,,,"Core exception while retrieving the content description",1415251766288
error,log,,,"Core exception while retrieving the content description",1415251766293
error,log,,,"Core exception while retrieving the content description",1415251766297
error,log,,,"Core exception while retrieving the content description",1415251766301
error,log,,,"Core exception while retrieving the content description",1415251766306
error,log,,,"Core exception while retrieving the content description",1415251766311
error,log,,,"Core exception while retrieving the content description",1415251766316
error,log,,,"Core exception while retrieving the content description",1415251766320
error,log,,,"Core exception while retrieving the content description",1415251766324
error,log,,,"Core exception while retrieving the content description",1415251766328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415251771890
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415251774604
error,log,,,"Core exception while retrieving the content description",1415251775180
error,log,,,"Core exception while retrieving the content description",1415251775194
error,log,,,"Core exception while retrieving the content description",1415251775201
error,log,,,"Core exception while retrieving the content description",1415251775206
error,log,,,"Core exception while retrieving the content description",1415251775209
error,log,,,"Core exception while retrieving the content description",1415251775220
error,log,,,"Core exception while retrieving the content description",1415251775245
error,log,,,"Core exception while retrieving the content description",1415251775251
error,log,,,"Core exception while retrieving the content description",1415251775255
error,log,,,"Core exception while retrieving the content description",1415251775259
error,log,,,"Core exception while retrieving the content description",1415251775424
error,log,,,"Core exception while retrieving the content description",1415251775429
error,log,,,"Core exception while retrieving the content description",1415251775438
error,log,,,"Core exception while retrieving the content description",1415251775446
error,log,,,"Core exception while retrieving the content description",1415251775452
error,log,,,"Core exception while retrieving the content description",1415251775458
error,log,,,"Core exception while retrieving the content description",1415251775473
error,log,,,"Core exception while retrieving the content description",1415251775479
error,log,,,"Core exception while retrieving the content description",1415251775489
error,log,,,"Core exception while retrieving the content description",1415251775494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415251777862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415251778956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415251779079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415251780247
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415251780259
error,log,,,"Core exception while retrieving the content description",1415251780871
error,log,,,"Core exception while retrieving the content description",1415251780875
error,log,,,"Core exception while retrieving the content description",1415251780897
error,log,,,"Core exception while retrieving the content description",1415251780901
error,log,,,"Core exception while retrieving the content description",1415251780906
error,log,,,"Core exception while retrieving the content description",1415251780921
error,log,,,"Core exception while retrieving the content description",1415251780926
error,log,,,"Core exception while retrieving the content description",1415251780934
error,log,,,"Core exception while retrieving the content description",1415251780938
error,log,,,"Core exception while retrieving the content description",1415251780942
error,log,,,"Core exception while retrieving the content description",1415251781047
error,log,,,"Core exception while retrieving the content description",1415251781051
error,log,,,"Core exception while retrieving the content description",1415251781055
error,log,,,"Core exception while retrieving the content description",1415251781059
error,log,,,"Core exception while retrieving the content description",1415251781063
error,log,,,"Core exception while retrieving the content description",1415251781068
error,log,,,"Core exception while retrieving the content description",1415251781073
error,log,,,"Core exception while retrieving the content description",1415251781079
error,log,,,"Core exception while retrieving the content description",1415251781083
error,log,,,"Core exception while retrieving the content description",1415251781087
error,log,,,"Core exception while retrieving the content description",1415251783066
error,log,,,"Core exception while retrieving the content description",1415251783070
error,log,,,"Core exception while retrieving the content description",1415251783074
error,log,,,"Core exception while retrieving the content description",1415251783078
error,log,,,"Core exception while retrieving the content description",1415251783082
error,log,,,"Core exception while retrieving the content description",1415251784339
error,log,,,"Core exception while retrieving the content description",1415251784343
error,log,,,"Core exception while retrieving the content description",1415251784350
error,log,,,"Core exception while retrieving the content description",1415251784354
error,log,,,"Core exception while retrieving the content description",1415251784359
error,log,,,"Core exception while retrieving the content description",1415251784367
error,log,,,"Core exception while retrieving the content description",1415251784371
error,log,,,"Core exception while retrieving the content description",1415251784381
error,log,,,"Core exception while retrieving the content description",1415251784386
error,log,,,"Core exception while retrieving the content description",1415251784390
error,log,,,"Core exception while retrieving the content description",1415251784479
error,log,,,"Core exception while retrieving the content description",1415251784485
error,log,,,"Core exception while retrieving the content description",1415251784489
error,log,,,"Core exception while retrieving the content description",1415251784494
error,log,,,"Core exception while retrieving the content description",1415251784498
error,log,,,"Core exception while retrieving the content description",1415251784503
error,log,,,"Core exception while retrieving the content description",1415251784507
error,log,,,"Core exception while retrieving the content description",1415251784512
error,log,,,"Core exception while retrieving the content description",1415251784515
error,log,,,"Core exception while retrieving the content description",1415251784529
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415251797759
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415251797860
error,log,,,"Core exception while retrieving the content description",1415251797990
error,log,,,"Core exception while retrieving the content description",1415251797996
error,log,,,"Core exception while retrieving the content description",1415251798004
error,log,,,"Core exception while retrieving the content description",1415251798009
error,log,,,"Core exception while retrieving the content description",1415251798013
error,log,,,"Core exception while retrieving the content description",1415251798122
error,log,,,"Core exception while retrieving the content description",1415251798126
error,log,,,"Core exception while retrieving the content description",1415251798143
error,log,,,"Core exception while retrieving the content description",1415251798147
error,log,,,"Core exception while retrieving the content description",1415251798151
error,log,,,"Core exception while retrieving the content description",1415251798312
error,log,,,"Core exception while retrieving the content description",1415251798317
error,log,,,"Core exception while retrieving the content description",1415251798322
error,log,,,"Core exception while retrieving the content description",1415251798326
error,log,,,"Core exception while retrieving the content description",1415251798330
error,log,,,"Core exception while retrieving the content description",1415251798336
error,log,,,"Core exception while retrieving the content description",1415251798340
error,log,,,"Core exception while retrieving the content description",1415251798346
error,log,,,"Core exception while retrieving the content description",1415251798358
error,log,,,"Core exception while retrieving the content description",1415251798367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415251800038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415251844580
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415251846452
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415251854553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1415251894344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415251896178
error,log,,,"Core exception while retrieving the content description",1415251898388
error,log,,,"Core exception while retrieving the content description",1415251898392
error,log,,,"Core exception while retrieving the content description",1415251898399
error,log,,,"Core exception while retrieving the content description",1415251898403
error,log,,,"Core exception while retrieving the content description",1415251898407
error,log,,,"Core exception while retrieving the content description",1415251898414
error,log,,,"Core exception while retrieving the content description",1415251898418
error,log,,,"Core exception while retrieving the content description",1415251898453
error,log,,,"Core exception while retrieving the content description",1415251898457
error,log,,,"Core exception while retrieving the content description",1415251898461
error,log,,,"Core exception while retrieving the content description",1415251898556
error,log,,,"Core exception while retrieving the content description",1415251898559
error,log,,,"Core exception while retrieving the content description",1415251898564
error,log,,,"Core exception while retrieving the content description",1415251898567
error,log,,,"Core exception while retrieving the content description",1415251898571
error,log,,,"Core exception while retrieving the content description",1415251898576
error,log,,,"Core exception while retrieving the content description",1415251898579
error,log,,,"Core exception while retrieving the content description",1415251898584
error,log,,,"Core exception while retrieving the content description",1415251898587
error,log,,,"Core exception while retrieving the content description",1415251898591
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415251908160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415251910115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415251911014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415251911085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415251911755
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1415251911766
error,log,,,"Core exception while retrieving the content description",1415251912416
error,log,,,"Core exception while retrieving the content description",1415251912421
error,log,,,"Core exception while retrieving the content description",1415251912429
error,log,,,"Core exception while retrieving the content description",1415251912433
error,log,,,"Core exception while retrieving the content description",1415251912436
error,log,,,"Core exception while retrieving the content description",1415251912444
error,log,,,"Core exception while retrieving the content description",1415251912449
error,log,,,"Core exception while retrieving the content description",1415251912457
